timestamp,model_id,task,dataset_split,seq_len,batch_size,dtype,method,qkv_mode,rank,budget,backend,stage,seed,metric_name,metric_value,notes
2026-03-05T00:22:56,textattack/bert-base-uncased-STS-B,stsb,validation,512,32,bf16,svd,per_head,,,naive,compress_eval,42,pearson,0.350707,stage=no_finetune
2026-03-05T00:22:56,textattack/bert-base-uncased-STS-B,stsb,validation,512,32,bf16,svd,per_head,,,sdpa,compress_eval,42,pearson,0.350707,stage=no_finetune sdpa_path=flash
2026-03-05T00:22:56,textattack/bert-base-uncased-STS-B,stsb,validation,512,32,bf16,svd,per_head,,,flashsvd,compress_eval,42,pearson,0.350958,stage=no_finetune
2026-03-05T00:22:56,textattack/bert-base-uncased-STS-B,stsb,validation,512,32,bf16,svd,per_head,,,flashsvd15,compress_eval,42,pearson,0.352775,stage=no_finetune
2026-03-05T00:23:34,textattack/bert-base-uncased-CoLA,cola,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,matthews_correlation,0.196552,stage=no_finetune
2026-03-05T00:23:34,textattack/bert-base-uncased-CoLA,cola,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,matthews_correlation,0.196552,stage=no_finetune sdpa_path=flash
2026-03-05T00:23:34,textattack/bert-base-uncased-CoLA,cola,validation,512,32,bf16,fwsvd,per_head,,,flashsvd,compress_eval,42,matthews_correlation,0.190553,stage=no_finetune
2026-03-05T00:23:34,textattack/bert-base-uncased-CoLA,cola,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,matthews_correlation,0.189250,stage=no_finetune
2026-03-05T00:23:57,textattack/bert-base-uncased-SST-2,sst2,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.719037,stage=no_finetune
2026-03-05T00:23:57,textattack/bert-base-uncased-SST-2,sst2,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.719037,stage=no_finetune sdpa_path=flash
2026-03-05T00:23:57,textattack/bert-base-uncased-SST-2,sst2,validation,512,32,bf16,fwsvd,per_head,,,flashsvd,compress_eval,42,accuracy,0.720183,stage=no_finetune
2026-03-05T00:23:57,textattack/bert-base-uncased-SST-2,sst2,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.720183,stage=no_finetune
2026-03-05T00:24:17,textattack/bert-base-uncased-MRPC,mrpc,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,f1,0.101351,stage=no_finetune
2026-03-05T00:24:17,textattack/bert-base-uncased-MRPC,mrpc,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,f1,0.101351,stage=no_finetune sdpa_path=flash
2026-03-05T00:24:17,textattack/bert-base-uncased-MRPC,mrpc,validation,512,32,bf16,fwsvd,per_head,,,flashsvd,compress_eval,42,f1,0.094915,stage=no_finetune
2026-03-05T00:24:17,textattack/bert-base-uncased-MRPC,mrpc,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,f1,0.101351,stage=no_finetune
2026-03-05T00:29:00,textattack/bert-base-uncased-QQP,qqp,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,f1,0.679344,stage=no_finetune
2026-03-05T00:29:00,textattack/bert-base-uncased-QQP,qqp,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,f1,0.679344,stage=no_finetune sdpa_path=flash
2026-03-05T00:29:00,textattack/bert-base-uncased-QQP,qqp,validation,512,32,bf16,fwsvd,per_head,,,flashsvd,compress_eval,42,f1,0.678913,stage=no_finetune
2026-03-05T00:29:00,textattack/bert-base-uncased-QQP,qqp,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,f1,0.678904,stage=no_finetune
2026-03-05T00:30:22,textattack/bert-base-uncased-MNLI,mnli,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.524300,stage=no_finetune
2026-03-05T00:30:22,textattack/bert-base-uncased-MNLI,mnli,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.524300,stage=no_finetune sdpa_path=flash
2026-03-05T00:30:22,textattack/bert-base-uncased-MNLI,mnli,validation,512,32,bf16,fwsvd,per_head,,,flashsvd,compress_eval,42,accuracy,0.524401,stage=no_finetune
2026-03-05T00:30:22,textattack/bert-base-uncased-MNLI,mnli,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.524198,stage=no_finetune
2026-03-05T00:31:15,textattack/bert-base-uncased-QNLI,qnli,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.531210,stage=no_finetune
2026-03-05T00:31:15,textattack/bert-base-uncased-QNLI,qnli,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.531210,stage=no_finetune sdpa_path=flash
2026-03-05T00:31:15,textattack/bert-base-uncased-QNLI,qnli,validation,512,32,bf16,fwsvd,per_head,,,flashsvd,compress_eval,42,accuracy,0.531210,stage=no_finetune
2026-03-05T00:31:15,textattack/bert-base-uncased-QNLI,qnli,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.531942,stage=no_finetune
2026-03-05T00:31:34,textattack/bert-base-uncased-RTE,rte,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.581227,stage=no_finetune
2026-03-05T00:31:34,textattack/bert-base-uncased-RTE,rte,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.581227,stage=no_finetune sdpa_path=flash
2026-03-05T00:31:34,textattack/bert-base-uncased-RTE,rte,validation,512,32,bf16,fwsvd,per_head,,,flashsvd,compress_eval,42,accuracy,0.577617,stage=no_finetune
2026-03-05T00:31:34,textattack/bert-base-uncased-RTE,rte,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.581227,stage=no_finetune
2026-03-05T00:32:01,textattack/bert-base-uncased-STS-B,stsb,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,pearson,0.702344,stage=no_finetune
2026-03-05T00:32:01,textattack/bert-base-uncased-STS-B,stsb,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,pearson,0.702344,stage=no_finetune sdpa_path=flash
2026-03-05T00:32:01,textattack/bert-base-uncased-STS-B,stsb,validation,512,32,bf16,fwsvd,per_head,,,flashsvd,compress_eval,42,pearson,0.702042,stage=no_finetune
2026-03-05T00:32:01,textattack/bert-base-uncased-STS-B,stsb,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,pearson,0.702221,stage=no_finetune
2026-03-05T00:32:38,textattack/bert-base-uncased-CoLA,cola,validation,512,32,bf16,drone,per_head,,,naive,compress_eval,42,matthews_correlation,0.019193,stage=no_finetune
2026-03-05T00:32:38,textattack/bert-base-uncased-CoLA,cola,validation,512,32,bf16,drone,per_head,,,sdpa,compress_eval,42,matthews_correlation,0.019193,stage=no_finetune sdpa_path=flash
2026-03-05T00:32:38,textattack/bert-base-uncased-CoLA,cola,validation,512,32,bf16,drone,per_head,,,flashsvd,compress_eval,42,matthews_correlation,0.019193,stage=no_finetune
2026-03-05T00:32:38,textattack/bert-base-uncased-CoLA,cola,validation,512,32,bf16,drone,per_head,,,flashsvd15,compress_eval,42,matthews_correlation,0.019193,stage=no_finetune
2026-03-05T00:33:00,textattack/bert-base-uncased-SST-2,sst2,validation,512,32,bf16,drone,per_head,,,naive,compress_eval,42,accuracy,0.854358,stage=no_finetune
2026-03-05T00:33:00,textattack/bert-base-uncased-SST-2,sst2,validation,512,32,bf16,drone,per_head,,,sdpa,compress_eval,42,accuracy,0.854358,stage=no_finetune sdpa_path=flash
2026-03-05T00:33:00,textattack/bert-base-uncased-SST-2,sst2,validation,512,32,bf16,drone,per_head,,,flashsvd,compress_eval,42,accuracy,0.854358,stage=no_finetune
2026-03-05T00:33:00,textattack/bert-base-uncased-SST-2,sst2,validation,512,32,bf16,drone,per_head,,,flashsvd15,compress_eval,42,accuracy,0.853211,stage=no_finetune
2026-03-05T00:33:21,textattack/bert-base-uncased-MRPC,mrpc,validation,512,32,bf16,drone,per_head,,,naive,compress_eval,42,f1,0.847724,stage=no_finetune
2026-03-05T00:33:21,textattack/bert-base-uncased-MRPC,mrpc,validation,512,32,bf16,drone,per_head,,,sdpa,compress_eval,42,f1,0.847724,stage=no_finetune sdpa_path=flash
2026-03-05T00:33:21,textattack/bert-base-uncased-MRPC,mrpc,validation,512,32,bf16,drone,per_head,,,flashsvd,compress_eval,42,f1,0.846395,stage=no_finetune
2026-03-05T00:33:21,textattack/bert-base-uncased-MRPC,mrpc,validation,512,32,bf16,drone,per_head,,,flashsvd15,compress_eval,42,f1,0.847724,stage=no_finetune
2026-03-05T00:38:01,textattack/bert-base-uncased-QQP,qqp,validation,512,32,bf16,drone,per_head,,,naive,compress_eval,42,f1,0.762077,stage=no_finetune
2026-03-05T00:38:01,textattack/bert-base-uncased-QQP,qqp,validation,512,32,bf16,drone,per_head,,,sdpa,compress_eval,42,f1,0.762077,stage=no_finetune sdpa_path=flash
2026-03-05T00:38:01,textattack/bert-base-uncased-QQP,qqp,validation,512,32,bf16,drone,per_head,,,flashsvd,compress_eval,42,f1,0.761744,stage=no_finetune
2026-03-05T00:38:01,textattack/bert-base-uncased-QQP,qqp,validation,512,32,bf16,drone,per_head,,,flashsvd15,compress_eval,42,f1,0.762270,stage=no_finetune
2026-03-05T00:39:22,textattack/bert-base-uncased-MNLI,mnli,validation,512,32,bf16,drone,per_head,,,naive,compress_eval,42,accuracy,0.578706,stage=no_finetune
2026-03-05T00:39:22,textattack/bert-base-uncased-MNLI,mnli,validation,512,32,bf16,drone,per_head,,,sdpa,compress_eval,42,accuracy,0.578706,stage=no_finetune sdpa_path=flash
2026-03-05T00:39:22,textattack/bert-base-uncased-MNLI,mnli,validation,512,32,bf16,drone,per_head,,,flashsvd,compress_eval,42,accuracy,0.578604,stage=no_finetune
2026-03-05T00:39:22,textattack/bert-base-uncased-MNLI,mnli,validation,512,32,bf16,drone,per_head,,,flashsvd15,compress_eval,42,accuracy,0.578808,stage=no_finetune
2026-03-05T00:40:15,textattack/bert-base-uncased-QNLI,qnli,validation,512,32,bf16,drone,per_head,,,naive,compress_eval,42,accuracy,0.602782,stage=no_finetune
2026-03-05T00:40:15,textattack/bert-base-uncased-QNLI,qnli,validation,512,32,bf16,drone,per_head,,,sdpa,compress_eval,42,accuracy,0.602782,stage=no_finetune sdpa_path=flash
2026-03-05T00:40:15,textattack/bert-base-uncased-QNLI,qnli,validation,512,32,bf16,drone,per_head,,,flashsvd,compress_eval,42,accuracy,0.601684,stage=no_finetune
2026-03-05T00:40:15,textattack/bert-base-uncased-QNLI,qnli,validation,512,32,bf16,drone,per_head,,,flashsvd15,compress_eval,42,accuracy,0.602416,stage=no_finetune
2026-03-05T00:40:33,textattack/bert-base-uncased-RTE,rte,validation,512,32,bf16,drone,per_head,,,naive,compress_eval,42,accuracy,0.599278,stage=no_finetune
2026-03-05T00:40:33,textattack/bert-base-uncased-RTE,rte,validation,512,32,bf16,drone,per_head,,,sdpa,compress_eval,42,accuracy,0.599278,stage=no_finetune sdpa_path=flash
2026-03-05T00:40:33,textattack/bert-base-uncased-RTE,rte,validation,512,32,bf16,drone,per_head,,,flashsvd,compress_eval,42,accuracy,0.599278,stage=no_finetune
2026-03-05T00:40:33,textattack/bert-base-uncased-RTE,rte,validation,512,32,bf16,drone,per_head,,,flashsvd15,compress_eval,42,accuracy,0.599278,stage=no_finetune
2026-03-05T00:41:00,textattack/bert-base-uncased-STS-B,stsb,validation,512,32,bf16,drone,per_head,,,naive,compress_eval,42,pearson,0.493580,stage=no_finetune
2026-03-05T00:41:00,textattack/bert-base-uncased-STS-B,stsb,validation,512,32,bf16,drone,per_head,,,sdpa,compress_eval,42,pearson,0.493580,stage=no_finetune sdpa_path=flash
2026-03-05T00:41:00,textattack/bert-base-uncased-STS-B,stsb,validation,512,32,bf16,drone,per_head,,,flashsvd,compress_eval,42,pearson,0.493327,stage=no_finetune
2026-03-05T00:41:00,textattack/bert-base-uncased-STS-B,stsb,validation,512,32,bf16,drone,per_head,,,flashsvd15,compress_eval,42,pearson,0.493513,stage=no_finetune
2026-03-05T00:41:38,textattack/bert-base-uncased-CoLA,cola,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,matthews_correlation,-0.028174,stage=no_finetune
2026-03-05T00:41:38,textattack/bert-base-uncased-CoLA,cola,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,matthews_correlation,-0.028174,stage=no_finetune sdpa_path=flash
2026-03-05T00:41:38,textattack/bert-base-uncased-CoLA,cola,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd,compress_eval,42,matthews_correlation,-0.018366,stage=no_finetune
2026-03-05T00:41:38,textattack/bert-base-uncased-CoLA,cola,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,matthews_correlation,-0.014907,stage=no_finetune
2026-03-05T00:42:02,textattack/bert-base-uncased-SST-2,sst2,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.620413,stage=no_finetune
2026-03-05T00:42:02,textattack/bert-base-uncased-SST-2,sst2,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.620413,stage=no_finetune sdpa_path=flash
2026-03-05T00:42:02,textattack/bert-base-uncased-SST-2,sst2,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd,compress_eval,42,accuracy,0.621560,stage=no_finetune
2026-03-05T00:42:02,textattack/bert-base-uncased-SST-2,sst2,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.620413,stage=no_finetune
2026-03-05T00:42:22,textattack/bert-base-uncased-MRPC,mrpc,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,f1,0.007117,stage=no_finetune
2026-03-05T00:42:22,textattack/bert-base-uncased-MRPC,mrpc,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,f1,0.007117,stage=no_finetune sdpa_path=flash
2026-03-05T00:42:22,textattack/bert-base-uncased-MRPC,mrpc,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd,compress_eval,42,f1,0.007117,stage=no_finetune
2026-03-05T00:42:22,textattack/bert-base-uncased-MRPC,mrpc,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,f1,0.007117,stage=no_finetune
2026-03-05T00:47:02,textattack/bert-base-uncased-QQP,qqp,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,f1,0.520844,stage=no_finetune
2026-03-05T00:47:02,textattack/bert-base-uncased-QQP,qqp,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,f1,0.520844,stage=no_finetune sdpa_path=flash
2026-03-05T00:47:02,textattack/bert-base-uncased-QQP,qqp,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd,compress_eval,42,f1,0.521380,stage=no_finetune
2026-03-05T00:47:02,textattack/bert-base-uncased-QQP,qqp,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,f1,0.521101,stage=no_finetune
2026-03-05T00:48:24,textattack/bert-base-uncased-MNLI,mnli,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.351095,stage=no_finetune
2026-03-05T00:48:24,textattack/bert-base-uncased-MNLI,mnli,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.351095,stage=no_finetune sdpa_path=flash
2026-03-05T00:48:24,textattack/bert-base-uncased-MNLI,mnli,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd,compress_eval,42,accuracy,0.352624,stage=no_finetune
2026-03-05T00:48:24,textattack/bert-base-uncased-MNLI,mnli,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.351707,stage=no_finetune
2026-03-05T00:49:17,textattack/bert-base-uncased-QNLI,qnli,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.460004,stage=no_finetune
2026-03-05T00:49:17,textattack/bert-base-uncased-QNLI,qnli,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.460004,stage=no_finetune sdpa_path=flash
2026-03-05T00:49:17,textattack/bert-base-uncased-QNLI,qnli,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd,compress_eval,42,accuracy,0.460919,stage=no_finetune
2026-03-05T00:49:17,textattack/bert-base-uncased-QNLI,qnli,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.458539,stage=no_finetune
2026-03-05T00:49:37,textattack/bert-base-uncased-RTE,rte,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.545126,stage=no_finetune
2026-03-05T00:49:37,textattack/bert-base-uncased-RTE,rte,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.545126,stage=no_finetune sdpa_path=flash
2026-03-05T00:49:37,textattack/bert-base-uncased-RTE,rte,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd,compress_eval,42,accuracy,0.548736,stage=no_finetune
2026-03-05T00:49:37,textattack/bert-base-uncased-RTE,rte,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.548736,stage=no_finetune
2026-03-05T00:50:05,textattack/bert-base-uncased-STS-B,stsb,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,pearson,0.632567,stage=no_finetune
2026-03-05T00:50:05,textattack/bert-base-uncased-STS-B,stsb,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,pearson,0.632567,stage=no_finetune sdpa_path=flash
2026-03-05T00:50:05,textattack/bert-base-uncased-STS-B,stsb,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd,compress_eval,42,pearson,0.632478,stage=no_finetune
2026-03-05T00:50:05,textattack/bert-base-uncased-STS-B,stsb,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,pearson,0.632900,stage=no_finetune
2026-03-05T00:55:18,compressed_models/bert/svd/cola/svd_ra48_rf256_rw208_per_head_naive,cola,validation,512,32,bf16,svd,per_head,ra48_rf256_rw208,,naive,compress_finetune,42,matthews_correlation,0.282772,post_compress_finetune epochs=3 lr=2e-05
2026-03-05T00:55:18,compressed_models/bert/svd/cola/svd_ra48_rf256_rw208_per_head_naive,cola,validation,512,32,bf16,svd,per_head,ra48_rf256_rw208,,flashsvd,compress_finetune,42,matthews_correlation,0.283484,post_compress_finetune epochs=3 lr=2e-05
2026-03-05T00:55:18,compressed_models/bert/svd/cola/svd_ra48_rf256_rw208_per_head_naive,cola,validation,512,32,bf16,svd,per_head,ra48_rf256_rw208,,flashsvd15,compress_finetune,42,matthews_correlation,0.283484,post_compress_finetune epochs=3 lr=2e-05
2026-03-05T01:30:15,compressed_models/bert/svd/sst2/svd_ra48_rf256_rw208_per_head_naive,sst2,validation,512,32,bf16,svd,per_head,ra48_rf256_rw208,,naive,compress_finetune,42,accuracy,0.910550,post_compress_finetune epochs=3 lr=2e-05
2026-03-05T01:30:15,compressed_models/bert/svd/sst2/svd_ra48_rf256_rw208_per_head_naive,sst2,validation,512,32,bf16,svd,per_head,ra48_rf256_rw208,,flashsvd,compress_finetune,42,accuracy,0.910550,post_compress_finetune epochs=3 lr=2e-05
2026-03-05T01:30:15,compressed_models/bert/svd/sst2/svd_ra48_rf256_rw208_per_head_naive,sst2,validation,512,32,bf16,svd,per_head,ra48_rf256_rw208,,flashsvd15,compress_finetune,42,accuracy,0.910550,post_compress_finetune epochs=3 lr=2e-05
2026-03-05T01:32:29,compressed_models/bert/svd/mrpc/svd_ra48_rf256_rw208_per_head_naive,mrpc,validation,512,32,bf16,svd,per_head,ra48_rf256_rw208,,naive,compress_finetune,42,f1,0.852843,post_compress_finetune epochs=3 lr=2e-05
2026-03-05T01:32:29,compressed_models/bert/svd/mrpc/svd_ra48_rf256_rw208_per_head_naive,mrpc,validation,512,32,bf16,svd,per_head,ra48_rf256_rw208,,flashsvd,compress_finetune,42,f1,0.849408,post_compress_finetune epochs=3 lr=2e-05
2026-03-05T01:32:29,compressed_models/bert/svd/mrpc/svd_ra48_rf256_rw208_per_head_naive,mrpc,validation,512,32,bf16,svd,per_head,ra48_rf256_rw208,,flashsvd15,compress_finetune,42,f1,0.847973,post_compress_finetune epochs=3 lr=2e-05
2026-03-05T04:57:33,compressed_models/bert/svd/qqp/svd_ra48_rf256_rw208_per_head_naive,qqp,validation,512,32,bf16,svd,per_head,ra48_rf256_rw208,,naive,compress_finetune,42,f1,0.874071,post_compress_finetune epochs=3 lr=2e-05
2026-03-05T04:57:33,compressed_models/bert/svd/qqp/svd_ra48_rf256_rw208_per_head_naive,qqp,validation,512,32,bf16,svd,per_head,ra48_rf256_rw208,,flashsvd,compress_finetune,42,f1,0.874444,post_compress_finetune epochs=3 lr=2e-05
2026-03-05T04:57:33,compressed_models/bert/svd/qqp/svd_ra48_rf256_rw208_per_head_naive,qqp,validation,512,32,bf16,svd,per_head,ra48_rf256_rw208,,flashsvd15,compress_finetune,42,f1,0.874018,post_compress_finetune epochs=3 lr=2e-05
2026-03-05T08:23:15,compressed_models/bert/svd/mnli/svd_ra48_rf256_rw208_per_head_naive,mnli,validation,512,32,bf16,svd,per_head,ra48_rf256_rw208,,naive,compress_finetune,42,accuracy,0.826388,post_compress_finetune epochs=3 lr=2e-05
2026-03-05T08:23:15,compressed_models/bert/svd/mnli/svd_ra48_rf256_rw208_per_head_naive,mnli,validation,512,32,bf16,svd,per_head,ra48_rf256_rw208,,flashsvd,compress_finetune,42,accuracy,0.826694,post_compress_finetune epochs=3 lr=2e-05
2026-03-05T08:23:15,compressed_models/bert/svd/mnli/svd_ra48_rf256_rw208_per_head_naive,mnli,validation,512,32,bf16,svd,per_head,ra48_rf256_rw208,,flashsvd15,compress_finetune,42,accuracy,0.826999,post_compress_finetune epochs=3 lr=2e-05
2026-03-05T09:19:30,compressed_models/bert/svd/qnli/svd_ra48_rf256_rw208_per_head_naive,qnli,validation,512,32,bf16,svd,per_head,ra48_rf256_rw208,,naive,compress_finetune,42,accuracy,0.888157,post_compress_finetune epochs=3 lr=2e-05
